"","date","column","depth","increment","variety","moisture","N2O","SP","d18O","N2ONvolume","N2ONarea","N2O_measurement","N2O_derivative","N2ONvolume_measurement","N2ONvolume_derivative","N2ONarea_measurement","N2ONarea_derivative","SP_measurement","SP_derivative","d18O_measurement","d18O_derivative","theta_w","theta_a","Ds","dCdZ","F","F_top_in","F_top_out","F_bottom_in","F_bottom_out","F_out","SP_bottom","d18O_bottom","SP_top","d18O_top","Nitrification","Denitrification","Reduction","Nitrification_2.5%","Denitrification_2.5%","Reduction_2.5%","Nitrification_25%","Denitrification_25%","Reduction_25%","Nitrification_50%","Denitrification_50%","Reduction_50%","Nitrification_75%","Denitrification_75%","Reduction_75%","Nitrification_97.5%","Denitrification_97.5%","Reduction_97.5%"
"2089",2015-10-01,"1",7.5,15,"Zinal",0.223251042,0.588980780331258,14.9711792187145,41.3040618259268,0.674883853710722,0.146238029795195,NA,0.000274214471590834,NA,0.00031420869825515,NA,8.60317660299242e-05,NA,0.236342726582111,NA,0.0192400802281195,0.223251042,0.386291222717842,5.33324339271672e-06,4.52507707108344e-06,26.2725164172181,0,26.2725164172181,0.567123702685624,0,26.2725164172181,3.59267234247068,40.7962769192612,15.1,49.6,9.00028685637665,15.0191718289709,28.0580857513844,7.05867621865362,8.12199126203209,11.4800057737845,8.13082912709701,11.9376565150737,20.6509070270352,9.01446117855041,15.061213392903,28.1582358925725,9.97695811806507,18.4971336973877,36.4145242769549,10.514451889921,20.4033482347955,41.0000717548901
"2148",2015-10-02,"1",7.5,15,"Zinal",0.227797917,0.590138386745389,14.8968098328931,41.341881479885,0.676210297465661,0.146590699459762,NA,0.000274532855257753,NA,0.000314573623452026,NA,8.6147155014158e-05,NA,0.197982857820723,NA,0.0194003404724975,0.227797917,0.373792033143154,4.77943200744291e-06,4.54051182327185e-06,23.624650164915,0,23.624650164915,0.49212188405252,0,23.624650164915,3.87102292152368,40.8548874416053,15.1,49.6,8.25155842342017,14.3933929761813,27.3226247674104,6.77461928753056,9.06355292804892,14.5260861298793,7.72270452754097,12.4851467908755,22.7380141450622,7.98295886024172,13.430932461733,25.0127803289283,8.97949972071438,17.0140498542132,33.6176376288054,9.9219804844644,20.4145905722138,41.7809388732615
"2207",2015-10-03,"1",7.5,15,"Zinal",0.223604688,0.591293147607912,14.8163029564154,41.3800794592632,0.677533480644194,0.146942584481234,NA,0.00027483486642664,NA,0.000314919600186736,NA,8.62574631153942e-05,NA,0.166169705582517,NA,0.0195537645297468,0.223604688,0.385319063070539,5.28863568743977e-06,4.55590863477216e-06,26.2302811083298,0,26.2302811083298,0.535360622405668,0,26.2302811083298,4.15694011401411,40.9110556453718,15.1,49.6,9.62478357511636,18.0586093018185,35.2669733127441,7.53791221376437,10.4191701089711,16.9353410054012,9.01676897288592,15.8259493623623,29.9075346613172,9.42969187401971,17.3391724732351,33.5419208525916,10.3808583549192,20.8224116169893,41.9034257042153,11.3795374759329,24.4962715620633,50.7137027738311
"2266",2015-10-04,"1",7.5,15,"Zinal",0.226029688,0.592444901248536,14.7321235310242,41.4186290204695,0.678853217996358,0.147293639917123,NA,0.000275119991738096,NA,0.000315246335111049,NA,8.63626055376603e-05,NA,0.14133251239695,NA,0.0196999616600265,0.226029688,0.378652828630705,4.98976172115997e-06,4.57126534998048e-06,24.8313611442409,0,24.8313611442409,0.485938057379511,0,24.8313611442409,4.45196642179478,40.9659120537504,15.1,49.6,9.01782938498457,17.1635419940614,33.5014328325998,7.93034800997365,13.1312084919636,23.826919014688,8.46690330282844,15.1181912281464,28.5926373622395,9.12346517228731,17.5614394118744,34.4488883507331,9.35078549825168,18.430294187782,36.5229110022523,10.423461237472,22.4057360487228,46.0628962553958
"2325",2015-10-05,"1",7.5,15,"Zinal",0.224867708,0.593593485617285,14.6467457562289,41.4575029256261,0.680169323837124,0.147643820723342,NA,0.000275388322863442,NA,0.000315553764055041,NA,8.64625845727395e-05,NA,0.123626144861186,NA,0.0198385563776034,0.224867708,0.381847068257261,5.13145391491561e-06,4.58657980823047e-06,25.6220382560269,0,25.6220382560269,0.496362186116065,0,25.6220382560269,4.7574416812675,41.0202107229186,15.1,49.6,8.94646997293228,16.767125142845,32.244988984287,7.00422810581279,9.39935434541404,14.6005145687885,7.91478842427366,12.8502983689437,22.8623221367474,8.40888565685213,14.7378085689244,27.3828657716441,9.97927256038317,20.6850950976342,41.626749969781,11.4899437192332,26.4207800137618,55.3667855800228
"2384",2015-10-06,"1",7.5,15,"Zinal",0.227545313,0.59473873833465,14.5630204976783,41.4966734551813,0.681481612103872,0.147993081768034,NA,0.000275639612290109,NA,0.000315841804514522,NA,8.65573429260556e-05,NA,0.112963865037503,NA,0.0199691643962976,0.227545313,0.374486432105809,4.80909168297394e-06,4.60184984446201e-06,24.0923846402678,0,24.0923846402678,0.438129494666884,0,24.0923846402678,5.07454158209024,41.0744381159243,15.1,49.6,8.5516745919832,16.7251374758813,32.5591422372764,6.72367510030761,9.63606827818299,15.5852874733635,7.94592933265062,14.3847371355847,26.9603921405793,8.34149463565397,15.9196767267285,30.6333140877924,8.91282285910432,18.1170703464039,35.8924671497552,11.0625337753031,26.475718959936,55.8949505751522
"2443",2015-10-07,"1",7.5,15,"Zinal",0.22618125,0.595880496742257,14.4844262139882,41.53611242029,0.682789896414438,0.148341377845535,0.468925826,0.000275873915020891,0.53731883810771,0.000316110144807,0.110896430286054,8.66468118441176e-05,15.79,0.109053668965162,32.91,0.0200913844157317,0.22618125,0.378236190352697,4.97148447569979e-06,4.61707328989677e-06,24.9883248773099,0,24.9883248773099,0.440142376370829,0,24.9883248773099,5.40430666112209,41.1288922382646,15.1,49.6,7.9386466924356,14.0930268012355,25.9458610814383,5.39957513461517,4.14893522405705,2.16190943115426,6.3082437303898,7.64253867590844,10.5319420335689,7.82427871107247,13.6493129515278,24.8791066736,9.50586526644507,20.2488295075899,40.6692745808233,10.0887514850115,22.5190040964878,46.0963080026644
"2502",2015-10-08,"1",7.5,15,"Zinal",0.225777083,0.59701859795401,14.4152430442578,41.5757911751348,0.684093990125728,0.148688663690462,NA,0.000276090781866311,NA,0.000316358748263946,NA,8.67309546583968e-05,NA,0.111434238245956,NA,0.0202048655914239,0.225777083,0.379347230342324,5.02032844632134e-06,4.63224797272014e-06,25.3167654794445,0,25.3167654794445,0.4469323624636,0,25.3167654794445,5.74765982902399,41.1837394168884,15.1,49.6,7.84824755190001,13.8073382016083,25.1274493383851,6.06533290108621,6.68485645354763,8.10480365695381,6.87901967952732,9.93978551953135,15.8823382383095,7.39091973729185,11.979813072438,20.7584622309114,8.65872182569455,17.0443335305549,32.8608976278724,9.6654610139252,21.0573638767896,42.4577077695723
"2561",2015-10-09,"1",7.5,15,"Zinal",0.226585417,0.598152878907693,14.3606610765483,41.6156806293707,0.685393706392839,0.149034893991936,NA,0.000276290442004675,NA,0.000316587486545508,NA,8.68097530346289e-05,NA,0.119507733736079,NA,0.0203092183569261,0.226585417,0.37712515036307,4.92297414019753e-06,4.64737171876924e-06,24.9068756711348,0,24.9068756711348,0.401587557289089,0,24.9068756711348,6.10541182245892,41.2390548075012,15.1,49.6,8.45209347138757,16.8456182006546,32.4980285169184,6.45252930187717,8.78124420943242,13.2220218724802,8.04667001569586,15.216195625226,28.6032190972685,8.46444669494456,16.9082014987499,32.6495861517176,9.18793655498411,19.8119757056022,39.5844753181636,10.082508689061,23.4302157827935,48.2336104475354
"2620",2015-10-10,"1",7.5,15,"Zinal",0.224766667,0.599283176416994,14.3268161296589,41.6557512608852,0.686688858228672,0.149380023407908,NA,0.000276472583753487,NA,0.000316796203810442,NA,8.68831657207192e-05,NA,0.132567929841403,NA,0.0204040824806131,0.224766667,0.382124826192946,5.14390642401794e-06,4.66244235222658e-06,26.1090351049351,0,26.1090351049351,0.412631555737851,0,26.1090351049351,6.47825465630435,41.2948512962982,15.1,49.6,8.40057092204775,16.0215020033446,30.1617196212527,6.50905208005901,8.32467682139155,11.7884556743607,7.2885879407596,11.4564730672151,19.2518759736852,8.74458664383258,17.4142022575502,33.4877178305405,9.29479964574579,19.6564321763794,38.8505934494135,10.1080387829077,22.9788962755259,46.7896939472262
"2679",2015-10-11,"1",7.5,15,"Zinal",0.22315,0.600409327223921,14.3207360383355,41.6959731290749,0.687979258563996,0.149724006579598,NA,0.000276637152109956,NA,0.000316984753384632,NA,8.69511583399222e-05,NA,0.14982335470582,NA,0.0204891047712171,0.22315,0.38656898340249,5.34603670334027e-06,4.67745769631895e-06,27.2223799995873,0,27.2223799995873,0.413658391807841,0,27.2223799995873,6.86674356023058,41.3511002304615,15.1,49.6,8.62589998556482,16.2848377273484,30.4770197665699,7.02710967599412,9.75458988961776,14.8536804238599,7.93004828116351,13.4276164904203,23.6388705497187,8.46274471493477,15.5763836812436,28.8392601838853,9.45396316583809,19.6534094194432,38.5300711790596,10.58286123446,24.2951974578916,49.6405863089588
"2738",2015-10-12,"1",7.5,15,"Zinal",0.220977604,0.601531168051586,14.3501762571958,41.7363158888393,0.689264720307923,0.15006679814603,NA,0.000276784018734232,NA,0.000317153061931021,NA,8.70136827647939e-05,NA,0.170416084445583,NA,0.020563931450774,0.220977604,0.392540818879668,5.62631833957376e-06,4.69241557402115e-06,28.7412105507389,0,28.7412105507389,0.429050809990972,0,28.7412105507389,7.27126824349324,41.4077464451381,15.1,49.6,8.78574998596966,15.8830132674615,29.1117062479863,6.4349995341039,6.27646013412182,6.08878318173806,8.22783299978064,13.5968854278729,23.6415066925727,8.8649569016262,16.3514712533026,30.2393961114046,9.82340638809449,20.1183038839398,39.2469508590483,10.5692253031235,23.1376084423358,46.5007603817708
"2797",2015-10-13,"1",7.5,15,"Zinal",0.225322396,0.602648535657309,14.4233257155325,41.7767488055035,0.690545056408768,0.150408352758655,NA,0.000276913082787859,NA,0.000317300982775494,NA,8.70706931596736e-05,NA,0.193437411611584,NA,0.0206282228220346,0.225322396,0.380597147925311,5.07567823240758e-06,4.70731380876412e-06,26.0106689312428,0,26.0106689312428,0.354211542820682,0,26.0106689312428,7.6920147564904,41.4647193385413,15.1,49.6,8.289274122465,15.6114271059947,29.4272497480354,6.98759244097464,10.3799122657721,16.8495906370619,7.60137961706108,12.8374834396438,22.7668040841029,8.2377699637135,15.3997850792051,28.9182971125647,9.08119636839149,18.7954160515863,37.081729326613,9.61688444004171,20.951939387201,42.2571074903115
"2856",2015-10-14,"1",7.5,15,"Zinal",0.224008854,0.603761266886034,14.5483727494791,41.8172407708731,0.691820079915247,0.150748625096054,0.375732935,0.000277024353437972,0.430533728106073,0.000317428405912466,0.090260145981834,8.71221780656462e-05,12.88,0.217942000854821,42.8,0.0206816509216788,0.224008854,0.384208025829875,5.23797612504343e-06,4.72215022514713e-06,26.9269771168382,0,26.9269771168382,0.368553282076375,0,26.9269771168382,8.12891975246563,41.5219412363086,15.1,49.6,9.01499815454202,17.5001177650866,33.8724859136717,6.41461697631896,7.2011347664668,9.02869845170014,8.29939005712674,14.6689885647203,27.0468350552125,8.59200376323016,15.8269173064506,29.8338830512025,10.1640828761866,22.0489897107154,44.8477003155622,11.0414997301134,25.5193399958952,53.2152130138568
"2915",2015-10-15,"1",7.5,15,"Zinal",0.22315,0.604869198724003,14.7329365974545,41.8577603206308,0.69308960403798,0.151087569878713,NA,0.000277117509834944,NA,0.00031753522133635,NA,8.71681008141829e-05,NA,0.242962017457148,NA,0.0207239100808521,0.22315,0.38656898340249,5.34603670334027e-06,4.73692264965337e-06,27.5684606402741,0,27.5684606402741,0.36189864256885,0,27.5684606402741,8.58161959124138,41.5793339315731,15.1,49.6,9.31733200386401,17.6407917585037,34.2794977854566,7.32054753915698,9.99110220135644,15.7172296818475,8.91298449075969,16.0853518543451,30.5076784122423,9.50794838932724,18.3958726825583,36.1194222143798,10.0290117845135,20.3303954951276,40.808280435781,10.7891765347751,23.2862753484134,47.9659335526548
"2974",2015-10-16,"1",7.5,15,"Zinal",0.225019271,0.605972168352665,14.9833911371599,41.8982756532749,0.694353442211271,0.151425141883862,NA,0.000277192716987154,NA,0.000317621383211487,NA,8.72084155696231e-05,NA,0.267522491004751,NA,0.020754692283914,0.225019271,0.38143042723029,5.11281455634835e-06,4.75162891136886e-06,26.4476351276579,0,26.4476351276579,0.318099004504189,0,26.4476351276579,9.04939742201023,41.6368240428299,15.1,49.6,8.49679575796477,14.5278215877612,27.3801372597692,6.25586551542946,6.36092663224616,7.4410831273831,7.34023514128954,10.2652370839647,16.9584129986178,8.35904318786876,14.0170690044585,26.1265459948238,9.49032703657711,18.0796916005412,36.1171538040422,10.5282495908973,22.0091337660008,45.6329394491002
"3033",2015-10-17,"1",7.5,15,"Zinal",0.22315,0.60707001320279,15.30413140571,41.9387546507972,0.695611408155103,0.151761295960366,NA,0.000277249809886223,NA,0.000317686680693836,NA,8.7243142958014e-05,NA,0.290658688350309,NA,0.0207737241303151,0.22315,0.38656898340249,5.34603670334027e-06,4.76626684270386e-06,27.7392411851479,0,27.7392411851479,0.337723939755213,0,27.7392411851479,9.53113205432165,41.6943476584107,15.1,49.6,9.43962263678412,16.1164014168631,31.2622483667729,6.99883421123452,7.58570962100445,10.259216564426,8.65681995238096,13.3904013041911,24.5496673744381,9.10089003596914,14.9376293560916,28.355328268076,10.4981644694672,19.7728157793093,40.2825241401141,11.9540130680345,24.9074687584438,52.9004863202083
"3092",2015-10-18,"1",7.5,15,"Zinal",0.221583854,0.608162571008745,15.6968555929356,41.9791649012849,0.696863315937341,0.152095987043654,NA,0.000277288513518187,NA,0.000317731196287587,NA,8.72722004751663e-05,NA,0.311435708541325,NA,0.0207807357396846,0.221583854,0.39087426026971,5.5470901891581e-06,4.7808342801166e-06,28.8704268172893,0,28.8704268172893,0.334927051534617,0,28.8704268172893,10.0252529722775,41.7518546016296,15.1,49.6,9.41755850435606,14.2045892944776,26.6666409217685,6.96998937159587,6.16747055080864,6.68102444642824,8.57083507494813,11.4208433401925,19.7479763326194,8.95844872280217,12.6923875418251,22.9060369844253,9.9000987172837,15.8039899037938,30.6489199870381,12.292428860014,23.662122164659,50.1934640063545
"3151",2015-10-19,"1",7.5,15,"Zinal",0.220725,0.609249679862906,16.1599504443912,42.0194737236255,0.698108980036069,0.152429170170696,NA,0.000277309075395613,NA,0.000317754764984361,NA,8.7295592704646e-05,NA,0.328969966764371,NA,0.0207754795261174,0.220725,0.393235217842324,5.65956258673827e-06,4.79532906483875e-06,29.545107141087,0,29.545107141087,0.327737102763295,0,29.545107141087,10.5297061525917,41.8093125286081,15.1,49.6,10.7101220688485,16.5671212911397,32.9701916515958,7.15873312183733,5.70043339481463,5.60149887899159,9.77464971480482,13.7204732732151,25.8083640150443,10.8730799004448,17.0471943830799,34.2017501370433,11.8667763255978,20.0937605370749,41.85499808726,13.836329813627,26.1406087738715,57.0754942188805
"3210",2015-10-20,"1",7.5,15,"Zinal",0.223503646,0.610331178270167,16.6880715874219,42.0596481944732,0.699348215402058,0.152760800494989,NA,0.000277311312175859,NA,0.000317757249277175,NA,8.73132852697076e-05,NA,0.342451692834187,NA,0.0207577319582629,0.223503646,0.385596823755187,5.30135402552235e-06,4.80974904360223e-06,27.7583413467802,0,27.7583413467802,0.281757409251959,0,27.7583413467802,11.0419353047077,41.8667109433223,15.1,49.6,10.7436459280548,16.0463825009501,32.8929399062694,8.40936395998201,9.47481058246014,16.1064543170763,9.58975579263757,12.7933588480133,24.5885163512667,10.3492864644841,14.9448313494283,30.0801199903287,11.958412751938,19.5025215435596,41.7138389264613,13.433801244145,23.6660918269626,52.3523266613213
"3269",2015-10-21,"1",7.5,15,"Zinal",0.22315,0.611406905202513,17.2719992146673,42.0996551776261,0.700580837521295,0.153090833301573,0.367205385,0.000277295123020471,0.420762431658209,0.000317738685834558,0.0887536823001004,8.73252690032188e-05,11.26,0.351167314543595,41.97,0.0207272912125395,0.22315,0.38656898340249,5.34603670334027e-06,4.82409206936684e-06,28.0757787651715,0,28.0757787651715,0.291079706646492,0,28.0757787651715,11.5588826787099,41.9240650724792,15.1,49.6,10.8488016964342,14.5735188534952,29.7911573382066,7.72065397338266,6.443798478898,8.70268290946308,10.0603495155711,12.5235236623144,24.4715811873193,11.1062619342076,15.2387752722693,31.5176729689231,11.6518986233864,16.662528266652,35.2106014931685,13.8822069988257,22.4655640455883,50.2625401577048
"3328",2015-10-22,"1",7.5,15,"Zinal",0.220977604,0.612476700153623,17.8988236464007,42.1394613559386,0.701806662477551,0.153419224022041,NA,0.000277260379589599,NA,0.000317698882146736,NA,8.73315141120003e-05,NA,0.354520261333208,NA,0.0206839748263489,0.220977604,0.392540818879668,5.62631833957376e-06,4.8383560020483e-06,29.6351008090987,0,29.6351008090987,0.290649731563098,0,29.6351008090987,12.0770126481879,41.98141938767,15.1,49.6,12.294454721009,15.7899914074561,33.4084555008194,9.85600752228513,9.98167521245793,18.0764753538617,11.1691977167033,13.1237429469644,26.3659606892257,11.9132866096163,14.8708607069907,30.9972764423145,13.4032044803681,18.4437725235309,40.4168559169743,15.2077085981092,22.7358677491714,51.7310715410757
"3387",2015-10-23,"1",7.5,15,"Zinal",0.223352083,0.613540403193466,18.5524774807079,42.1790332658777,0.703025507014938,0.153745928249556,NA,0.000277207182721696,NA,0.000317637948219293,NA,8.73319976782215e-05,NA,0.352048851493036,NA,0.0206276290852191,0.223352083,0.386013464782158,5.32047165487041e-06,4.85253870924621e-06,28.1062839750763,0,28.1062839750763,0.248858150948311,0,28.1062839750763,12.5923598956441,42.0388504056168,15.1,49.6,11.2438678574508,12.5223416419478,26.02815830384,4.73703259284377,-1.65365552790419,-12.1330049193732,10.8438770487862,11.6412611098873,23.6614877641027,11.6424340849761,13.3913218831688,28.3747406959195,12.9109364647442,16.1667335604823,35.8300024896694,13.7950590316208,18.0883901489987,41.0165975101537
"3446",2015-10-24,"1",7.5,15,"Zinal",0.220927083,0.614597855022858,19.2145868508684,42.2183373348053,0.704237188600426,0.154070901753847,NA,0.000277135514082499,NA,0.00031755575571238,NA,8.73267288690147e-05,NA,0.343440003552064,NA,0.0205581096618212,0.220927083,0.392679699221992,5.6329562498703e-06,4.86663806697144e-06,29.8434972129031,0,29.8434972129031,0.267921104714471,0,29.8434972129031,13.1006023008672,42.0964682600512,15.1,49.6,13.1285676862978,14.2286975932272,31.130374474409,9.74581289474477,7.46209639170633,12.5646345857887,10.8223646317138,9.62244961531603,18.490295197943,13.4736863654038,14.9383580389221,33.0799235681681,14.3974657685746,16.791862951658,38.1635955113502,18.0002383351767,24.0028047570837,57.9532565123272
