"","date","column","depth","increment","variety","moisture","N2O","SP","d18O","N2ONvolume","N2ONarea","N2O_derivative","N2ONvolume_derivative","N2ONarea_derivative","SP_derivative","d18O_derivative","theta_w","theta_a","Ds","dCdZ","F","F_top_in","F_top_out","F_bottom_in","F_bottom_out","F_out","SP_bottom","d18O_bottom","SP_top","d18O_top","Nitrification_2.5%","Denitrification_2.5%","Reduction_2.5%","Nitrification_25%","Denitrification_25%","Reduction_25%","Nitrification_50%","Denitrification_50%","Reduction_50%","Nitrification_75%","Denitrification_75%","Reduction_75%","Nitrification_97.5%","Denitrification_97.5%","Reduction_97.5%"
"2325",2015-10-05,"1",7.5,15,"Zinal",0.224867708,0.593593485617285,14.6467457562289,41.4575029256261,0.680169323837124,0.147643820723342,0.000275388322863442,0.000315553764055041,8.64625845727395e-05,0.123626144861186,0.0198385563776034,0.224867708,0.381847068257261,5.13145391491561e-06,4.58657980823047e-06,25.6220382560269,0,25.6220382560269,0.496362186116065,0,25.6220382560269,4.7574416812675,41.0202107229186,15.1,49.6,8.92961076597634,11.2576899289002,11.4955939475407,10.3147015412593,15.5322940977348,20.0866042589863,11.674209400606,19.7492578743722,28.5593910321423,12.8901555502566,23.4934395308488,36.0873977348399,14.4019870831708,28.1722379276339,45.4994075594343
"2384",2015-10-06,"1",7.5,15,"Zinal",0.227545313,0.59473873833465,14.5630204976783,41.4966734551813,0.681481612103872,0.147993081768034,0.000275639612290109,0.000315841804514522,8.65573429260556e-05,0.112963865037503,0.0199691643962976,0.227545313,0.374486432105809,4.80909168297394e-06,4.60184984446201e-06,24.0923846402678,0,24.0923846402678,0.438129494666884,0,24.0923846402678,5.07454158209024,41.0744381159243,15.1,49.6,9.47275696762178,14.3283167701353,18.3627186067044,9.77004346009419,15.2642301121529,20.2416064056501,11.6999275665989,21.3293163405841,32.4417052381683,11.8531034971009,21.8109506351844,33.4126836568686,13.3218302707089,26.4420414886741,42.7296259986134
"2443",2015-10-07,"1",7.5,15,"Zinal",0.22618125,0.595880496742257,14.4844262139882,41.53611242029,0.682789896414438,0.148341377845535,0.000275873915020891,0.000316110144807,8.66468118441176e-05,0.109053668965162,0.0200913844157317,0.22618125,0.378236190352697,4.97148447569979e-06,4.61707328989677e-06,24.9883248773099,0,24.9883248773099,0.440142376370829,0,24.9883248773099,5.40430666112209,41.1288922382646,15.1,49.6,10.2668259074571,16.6567835122109,22.6877237630494,11.0853852867903,19.2862047524826,27.9814812029179,11.9816633938699,22.1522000658028,33.753772988419,12.0465625843917,22.3679759459467,34.1871535892841,12.8200401064333,24.8421633421688,39.1601102703427
"2502",2015-10-08,"1",7.5,15,"Zinal",0.225777083,0.59701859795401,14.4152430442578,41.5757911751348,0.684093990125728,0.148688663690462,0.000276090781866311,0.000316358748263946,8.67309546583968e-05,0.111434238245956,0.0202048655914239,0.225777083,0.379347230342324,5.02032844632134e-06,4.63224797272014e-06,25.3167654794445,0,25.3167654794445,0.4469323624636,0,25.3167654794445,5.74765982902399,41.1837394168884,15.1,49.6,7.64188345972982,8.24437703124243,5.62758446387838,8.40639292973206,10.7402424346474,10.6556214012815,9.58638132713897,14.5862048316037,18.4029260852021,12.4524306204732,23.9186829457158,37.2035950598722,12.5409518619875,24.2130213135571,37.8008068551034
"2561",2015-10-09,"1",7.5,15,"Zinal",0.226585417,0.598152878907693,14.3606610765483,41.6156806293707,0.685393706392839,0.149034893991936,0.000276290442004675,0.000316587486545508,8.68097530346289e-05,0.119507733736079,0.0203092183569261,0.226585417,0.37712515036307,4.92297414019753e-06,4.64737171876924e-06,24.9068756711348,0,24.9068756711348,0.401587557289089,0,24.9068756711348,6.10541182245892,41.2390548075012,15.1,49.6,8.78458294834703,12.5614200068181,14.5414339310477,9.11616769035229,13.6625908535311,16.7620513920183,9.98701790796369,16.5352422393406,22.5566449577269,11.1423820930892,20.3457213171251,30.2420195474353,13.6618624580273,28.6620794162326,47.0140844861147
"2620",2015-10-10,"1",7.5,15,"Zinal",0.224766667,0.599283176416994,14.3268161296589,41.6557512608852,0.686688858228672,0.149380023407908,0.000276472583753487,0.000316796203810442,8.68831657207192e-05,0.132567929841403,0.0204040824806131,0.224766667,0.382124826192946,5.14390642401794e-06,4.66244235222658e-06,26.1090351049351,0,26.1090351049351,0.412631555737851,0,26.1090351049351,6.47825465630435,41.2948512962982,15.1,49.6,8.94175062340949,12.4856597690676,13.9071858449779,9.92542334287295,15.757296750964,20.5114539667051,10.5283391135449,17.7480051295779,24.5371579281403,11.0812359468544,19.6017143159884,28.2747656333009,12.8452410541909,25.4872416150142,40.1579498398049
"2679",2015-10-11,"1",7.5,15,"Zinal",0.22315,0.600409327223921,14.3207360383355,41.6959731290749,0.687979258563996,0.149724006579598,0.000276637152109956,0.000316984753384632,8.69511583399222e-05,0.14982335470582,0.0204891047712171,0.22315,0.38656898340249,5.34603670334027e-06,4.67745769631895e-06,27.2223799995873,0,27.2223799995873,0.413658391807841,0,27.2223799995873,6.86674356023058,41.3511002304615,15.1,49.6,9.84373277573891,14.8708542943639,18.3048276359553,10.8642653116389,18.3002033409032,25.2322591361977,11.0191860633398,18.7910793250455,26.2226029199727,12.5581992976542,23.9652198692535,36.6892932165227,13.3046011506864,26.4470355223046,41.7055877338384
"2738",2015-10-12,"1",7.5,15,"Zinal",0.220977604,0.601531168051586,14.3501762571958,41.7363158888393,0.689264720307923,0.15006679814603,0.000276784018734232,0.000317153061931021,8.70136827647939e-05,0.170416084445583,0.020563931450774,0.220977604,0.392540818879668,5.62631833957376e-06,4.69241557402115e-06,28.7412105507389,0,28.7412105507389,0.429050809990972,0,28.7412105507389,7.27126824349324,41.4077464451381,15.1,49.6,9.53608995503368,12.8248019528065,13.5661875906319,10.8412601532089,17.1814348661535,22.389641270937,12.1848495286322,21.6448059973623,31.4321859958564,12.7973147684092,23.6953183413899,35.5867191110678,13.0751465444977,24.6161065846586,37.4556759803174
"2797",2015-10-13,"1",7.5,15,"Zinal",0.225322396,0.602648535657309,14.4233257155325,41.7767488055035,0.690545056408768,0.150408352758655,0.000276913082787859,0.000317300982775494,8.70706931596736e-05,0.193437411611584,0.0206282228220346,0.225322396,0.380597147925311,5.07567823240758e-06,4.70731380876412e-06,26.0106689312428,0,26.0106689312428,0.354211542820682,0,26.0106689312428,7.6920147564904,41.4647193385413,15.1,49.6,8.93258450115855,12.6751935161442,14.5503216392456,9.09309242131184,13.0154704257679,15.2161524906491,10.9933297000961,19.2935347654746,27.9428648837305,12.2244937935941,23.3367522756919,36.1707868396247,12.3791546542066,23.8405991580606,37.1904753397347
"2856",2015-10-14,"1",7.5,15,"Zinal",0.224008854,0.603761266886034,14.5483727494791,41.8172407708731,0.691820079915247,0.150748625096054,0.000277024353437972,0.000317428405912466,8.71221780656462e-05,0.217942000854821,0.0206816509216788,0.224008854,0.384208025829875,5.23797612504343e-06,4.72215022514713e-06,26.9269771168382,0,26.9269771168382,0.368553282076375,0,26.9269771168382,8.12891975246563,41.5219412363086,15.1,49.6,8.6090948290347,10.5258900530689,9.84863813692316,8.99169828508697,11.7519851928686,12.3423632655157,9.12945769462893,12.1976578143375,13.2495829343377,10.7067252736718,17.2261446956363,23.5349570157977,10.9826297814234,18.1644821309915,25.4008008643288
"2915",2015-10-15,"1",7.5,15,"Zinal",0.22315,0.604869198724003,14.7329365974545,41.8577603206308,0.69308960403798,0.151087569878713,0.000277117509834944,0.00031753522133635,8.71681008141829e-05,0.242962017457148,0.0207239100808521,0.22315,0.38656898340249,5.34603670334027e-06,4.73692264965337e-06,27.5684606402741,0,27.5684606402741,0.36189864256885,0,27.5684606402741,8.58161959124138,41.5793339315731,15.1,49.6,9.29415482958558,11.8217215851147,12.3223568418774,10.0298832494113,14.1121210745183,16.9979840271596,11.1978189572691,17.7387572896285,24.4052572024029,12.1159386935593,20.6032395538965,30.2579976713973,12.4525792666255,21.6739594836178,32.4499517823344
"2974",2015-10-16,"1",7.5,15,"Zinal",0.225019271,0.605972168352665,14.9833911371599,41.8982756532749,0.694353442211271,0.151425141883862,0.000277192716987154,0.000317621383211487,8.72084155696231e-05,0.267522491004751,0.020754692283914,0.225019271,0.38143042723029,5.11281455634835e-06,4.75162891136886e-06,26.4476351276579,0,26.4476351276579,0.318099004504189,0,26.4476351276579,9.04939742201023,41.6368240428299,15.1,49.6,9.41509993434745,12.2007313962017,13.7205761222949,9.77170539178133,13.2628102980445,15.8989894329045,10.5402902920377,15.5640384524862,20.6176534090254,11.4996925315016,18.4212517268237,26.47876248195,12.1071561651873,20.1927876246619,30.1113596710875
"3033",2015-10-17,"1",7.5,15,"Zinal",0.22315,0.60707001320279,15.30413140571,41.9387546507972,0.695611408155103,0.151761295960366,0.000277249809886223,0.000317686680693836,8.7243142958014e-05,0.290658688350309,0.0207737229569221,0.22315,0.38656898340249,5.34603670334027e-06,4.76626684270386e-06,27.7392411851479,0,27.7392411851479,0.337723939755213,0,27.7392411851479,9.53113205432165,41.6943476584107,15.1,49.6,9.07710828105096,9.61143200188702,7.99432310386043,10.2876555036935,13.0186453995617,15.0161935444378,14.0897243620288,23.735531582673,37.1055375560154,14.9939192894334,26.330483721365,42.4367577542305,15.1917545528319,26.8293112878903,43.4791314912299
"3092",2015-10-18,"1",7.5,15,"Zinal",0.221583854,0.608162571008745,15.6968555929356,41.9791649012849,0.696863315937341,0.152095987043654,0.000277288513518187,0.000317731196287587,8.72722004751663e-05,0.311435708541325,0.0207807357396846,0.221583854,0.39087426026971,5.5470901891581e-06,4.7808342801166e-06,28.8704268172893,0,28.8704268172893,0.334927051534617,0,28.8704268172893,10.0252529722775,41.7518546016296,15.1,49.6,13.2170147574484,19.002277428796,27.1515852824188,13.8001992733913,20.5382896590285,30.3383617642489,14.5942465287454,22.6300387891032,34.6717387777328,15.346843747957,24.6412814345466,38.8167187405723,15.9465136448929,26.1830047813292,42.035357941516
"3151",2015-10-19,"1",7.5,15,"Zinal",0.220725,0.609249679862906,16.1599504443912,42.0194737236255,0.698108980036069,0.152429170170696,0.000277309075395613,0.000317754764984361,8.7295592704646e-05,0.328969966764371,0.0207754795261174,0.220725,0.393235217842324,5.65956258673827e-06,4.79532906483875e-06,29.545107141087,0,29.545107141087,0.327737102763295,0,29.545107141087,10.5297061525917,41.8093125286081,15.1,49.6,6.85301019086122,1.53383477101169,-9.21282051628945,12.6971203804387,15.6533782764517,20.2169573264617,14.2742348690308,19.4866090613104,28.2141293116199,14.6193284636854,20.3329013865623,29.9850979746337,17.6782274548958,27.7749521655584,45.515202614902
"3210",2015-10-20,"1",7.5,15,"Zinal",0.223503646,0.610331178270167,16.6880715874219,42.0596481944732,0.699348215402058,0.152760800494989,0.000277311312175859,0.000317757249277175,8.73132852697076e-05,0.342451692834187,0.0207577319582629,0.223503646,0.385596823755187,5.30135402552235e-06,4.80974904360223e-06,27.7583413467802,0,27.7583413467802,0.281757409251959,0,27.7583413467802,11.0419353047077,41.8667109433223,15.1,49.6,10.3366784230578,9.61913293546711,8.60976918482865,12.4161881768287,14.25667584178,18.3670672927596,14.1409683169277,18.0923628596572,26.4486148233901,17.9691129371456,26.6420153793587,44.4228765481898,19.8443299234441,30.8275626986357,53.2255806106286
"3269",2015-10-21,"1",7.5,15,"Zinal",0.22315,0.611406905202513,17.2719992146673,42.0996551776261,0.700580837521295,0.153090833301573,0.000277295123020471,0.000317738685834558,8.73252690032188e-05,0.351167314543595,0.0207272912125395,0.22315,0.38656898340249,5.34603670334027e-06,4.82409206936684e-06,28.0757787651715,0,28.0757787651715,0.291079706646492,0,28.0757787651715,11.5588826787099,41.9240650724792,15.1,49.6,11.6578744167537,10.8926311824704,11.4034694295309,11.6978870350416,11.0168332495148,11.7034760067642,14.0919946985946,15.8805147814664,22.0278253797011,14.1087266629857,15.9140537442206,22.0992793169536,17.8323108920548,23.4909420534354,38.1855612318498
"3328",2015-10-22,"1",7.5,15,"Zinal",0.220977604,0.612476700153623,17.8988236464007,42.1394613559386,0.701806662477551,0.153419224022041,0.000277260379589599,0.000317698882146736,8.73315141120003e-05,0.354520261333208,0.0206839748263489,0.220977604,0.392540818879668,5.62631833957376e-06,4.8383560020483e-06,29.6351008090987,0,29.6351008090987,0.290649731563098,0,29.6351008090987,12.0770126481879,41.98141938767,15.1,49.6,10.2845434360347,6.35070191472286,1.3872050708408,17.260093948261,19.2366989413487,29.016313249462,17.6798665123303,20.0003596585468,30.6496494114715,20.2663029290193,24.7842474194436,40.9111668801194,20.6121733339247,25.4236110801045,42.2783483783013
"3387",2015-10-23,"1",7.5,15,"Zinal",0.223352083,0.613540403193466,18.5524774807079,42.1790332658777,0.703025507014938,0.153745928249556,0.000277207182721696,0.000317637948219293,8.73319976782215e-05,0.352048851493036,0.0206276290852191,0.223352083,0.386013464782158,5.32047165487041e-06,4.85253870924621e-06,28.1062839750763,0,28.1062839750763,0.248858150948311,0,28.1062839750763,12.5923598956441,42.0388504056168,15.1,49.6,14.1456578418337,12.4469815315982,15.4903798846143,17.531741777831,18.1182697289117,27.7856830330779,19.2399281697205,20.9845566428827,33.9933947927092,19.9782281529341,22.2127230302461,36.6745758824174,21.7734122777632,25.2163624775756,43.1768218050991
"3446",2015-10-24,"1",7.5,15,"Zinal",0.220927083,0.614597855022858,19.2145868508684,42.2183373348053,0.704237188600426,0.154070901753847,0.000277135514082499,0.00031755575571238,8.73267288690147e-05,0.343440003552064,0.0205581096618212,0.220927083,0.392679699221992,5.6329562498703e-06,4.86663806697144e-06,29.8434972129031,0,29.8434972129031,0.267921104714471,0,29.8434972129031,13.1006023008672,42.0964682600512,15.1,49.6,16.3544859619003,13.6076381409765,17.7618235191827,18.797432533661,17.3156690076538,25.8964448632898,20.0635328749474,19.2427509947318,30.1226134274435,25.2281340190483,27.0960005724652,47.3524786417996,26.3206168345036,28.7530589086808,50.9851424964958
"3505",2015-10-25,"1",7.5,15,"Zinal",0.220725,0.61564889702794,19.8655707048561,42.2573399210458,0.705441525486263,0.154394100496183,0.000277045171995099,0.000317452396297319,8.7315659556936e-05,0.328537857782697,0.0204753232714187,0.220725,0.393235217842324,5.65956258673827e-06,4.88065196037254e-06,30.0708008017406,0,30.0708008017406,0.25758312049452,0,30.0708008017406,13.5971567147291,42.1544164472547,15.1,49.6,17.8264729328512,13.9639251960578,18.9571241083154,18.1263551128794,14.3825964511325,19.8889335102294,19.5812326381508,16.3903960763984,24.349558537429,19.9418186807532,16.8933240020431,25.4694460083641,22.1812578077552,19.9888230623189,32.3415164100636
"3564",2015-10-26,"1",7.5,15,"Zinal",0.218552604,0.616693371334548,20.4858810299595,42.2960073567687,0.706638336772276,0.15471548064432,0.000276936293966479,0.000317327512455954,8.72988034926837e-05,0.307346810301493,0.0203791866031143,0.218552604,0.399207053319502,5.95116333310633e-06,4.89457828446064e-06,31.7103792797239,0,31.7103792797239,0.255913445828714,0,31.7103792797239,14.077293894988,42.2128691283088,15.1,49.6,16.2305237844042,9.84836735371156,9.57779645526998,16.8742090574765,10.660206347491,11.4052394122049,21.1327625830687,16.0634191234824,23.5579982963523,23.9015072104845,19.5558457161134,31.4175580476481,24.826032061267,20.748064330597,34.0955978361085
"3623",2015-10-27,"1",7.5,15,"Zinal",0.221533333,0.617731120862425,21.0572544228866,42.3343059936905,0.707827442467994,0.155034998587398,0.000276808659985468,0.000317181315032326,8.72761331748613e-05,0.280028967099889,0.0202696503744057,0.221533333,0.391013140612033,5.55366253908487e-06,4.90841494483234e-06,29.6759782588063,0,29.6759782588063,0.232236243900378,0,29.6759782588063,14.5362672077987,42.272025445635,15.1,49.6,18.3355194758443,11.8619434120392,15.3808758042204,18.4916708656384,12.042018700881,15.7880668912784,18.771562909395,12.3663267392217,16.5269717898588,18.9895256406275,12.6237936645301,17.1124749556349,27.7811131525519,22.9283130020447,40.5833117636971
"3682",2015-10-28,"1",7.5,15,"Zinal",0.220472396,0.618761989379269,21.5638401365,42.372202251566,0.709008663554573,0.155352610950792,0.000276662444227575,0.000317013785692171,8.72476508952518e-05,0.246896458320594,0.0201466887706486,0.220472396,0.393929616804979,5.69294409559962e-06,4.92215985839026e-06,30.5054138346995,0,30.5054138346995,0.225760737085861,0,30.5054138346995,14.9694484640359,42.3321004887994,15.1,49.6,15.7020364328343,7.63175535005071,5.75362974445298,16.5705459626336,8.57881534549081,7.93472013787605,16.6380011451512,8.64815217423777,8.1021493419834,20.6797936478988,13.0690105749869,18.2830620972938,23.4437985531681,16.0900262734857,25.2465528615238
"3741",2015-10-29,"1",7.5,15,"Zinal",0.218603125,0.619785821554543,21.9930828784946,42.4096626694115,0.710181822046456,0.155668274610895,0.000276497582522877,0.000316824823597034,8.72133497785062e-05,0.208399503091548,0.0200103076588077,0.218603125,0.399068172977178,5.94426505698974e-06,4.93581095406057e-06,31.9404456692494,0,31.9404456692494,0.222199514021302,0,31.9404456692494,15.37246361989,42.3933128185555,15.1,49.6,20.4782249232665,11.4315205436991,14.3596685189942,21.2398648299145,12.2158331665742,16.1941748925383,22.0837276641706,13.0840029655386,18.2129929935068,23.9922520436949,15.0497947583672,22.7947207269134,25.3382558165477,16.4372550035669,26.0318579553803
"3800",2015-10-30,"1",7.5,15,"Zinal",0.220725,0.620802463013039,22.3362684900286,42.4466539593655,0.711346741052754,0.155981946709837,0.000276313964865788,0.000316614456248312,8.7173209198577e-05,0.165111379242713,0.0198605486943315,0.220725,0.393235217842324,5.65956258673827e-06,4.94936617350719e-06,30.4941646130095,0,30.4941646130095,0.1970559203503,0,30.4941646130095,15.7413211090527,42.4558688054105,15.1,49.6,19.5188258153807,10.1862320830319,12.3430920017485,24.8733326408722,15.4424339299118,24.7114170479599,25.2676579205962,15.8431967591578,25.6495524458928,29.8754144218031,20.3725627214368,36.3024671435886,30.688508955639,21.1691830735628,38.1710839737015
"3859",2015-10-31,"1",7.5,15,"Zinal",0.218774457,0.621811760388161,22.5886827249824,42.4831430630639,0.712503244838293,0.156293584670115,0.000276111710429024,0.000316382665311741,8.71272199883321e-05,0.11771164730755,0.0196974799340091,0.218774457,0.398597187707469,5.92091259320512e-06,4.96282347184215e-06,31.9890811077602,0,31.9890811077602,0.200214914062583,0,31.9890811077602,16.0725262843244,42.5199444213444,15.1,49.6,15.9209237265972,5.84897896169008,1.76361958498532,22.385973451635,11.9929007989909,16.3228143339112,22.4342454046696,12.0360050621225,16.4263612518294,32.8804819747936,21.966476323097,39.9596893362324,34.3470362972053,23.3598542115264,43.2572514634252
